customer_id,segment,recency,frequency,monetary,churn_probability,churn_risk_level,predicted_clv
c96e04d30d9707030553d545b2a6837e,Champions,157,1,1019.99,0.6920822513597907,High Risk (50-70%),1116889.0499999998
abd84878fc14079ab3b561fa01189254,Champions,131,1,1019.34,0.6752533324402675,High Risk (50-70%),1116177.3
51c4ac3413acf4a49b78fe6be0904360,Others,179,1,1019.11,0.6481191413667573,High Risk (50-70%),1115925.4500000002
ef3210ff1b594a76939d1b3686e7fd02,Champions,113,1,1018.11,0.6715915947073197,High Risk (50-70%),1114830.4500000002
b48c5a138371da90badcbc94338b2afa,Champions,161,1,1017.63,0.6943729385830859,High Risk (50-70%),1114304.85
27b8140e6749747db55efefa5c960433,New Customers,150,1,1016.06,0.66231305203398,High Risk (50-70%),1112585.7
8d03a1ff1f1db05d26e88fde44408527,Loyal Customers,55,1,1015.92,0.6569141662378943,High Risk (50-70%),1112432.4
94e648964abc6dad803a114aa98eb4b6,Loyal Customers,157,1,1014.99,0.683442131626643,High Risk (50-70%),1111414.0499999998
5e093be86aa4039c6d9eaa146d54c64d,Potential Loyalists,158,1,1014.99,0.6758505357029857,High Risk (50-70%),1111414.0499999998
b48f1f3c7b8375b6d250545025c4f7e9,Champions,164,1,1014.61,0.6959574060255416,High Risk (50-70%),1110997.9500000002
83aa61a6db9f7c9576775165a5781f64,Loyal Customers,164,1,1014.61,0.6878906601865696,High Risk (50-70%),1110997.9500000002
82056edeb34b1497e39bb52ae3142b26,Loyal Customers,31,1,1014.48,0.6384249278086361,High Risk (50-70%),1110855.6
72266f20c4be9cfe463262b3d7b1a9c5,Loyal Customers,40,1,1013.81,0.6455796158635778,High Risk (50-70%),1110121.95
d676376ab8f82dbd630410cebf3165bc,Champions,164,1,1013.8,0.7038246365505917,Critical Risk (70-100%),1110111.0
b845ca585648feec8dccd229c0ce48ee,Champions,98,1,1013.59,0.6525405920684553,High Risk (50-70%),1109881.05
176d944651abc55b63903ec660b8f0e8,New Customers,28,1,1013.25,0.5360213893648416,High Risk (50-70%),1109508.75
e681e46aca9e7b37f67f35ace0056cae,Champions,173,1,1012.91,0.7092821785143468,Critical Risk (70-100%),1109136.45
dfb8fac694b01a115c8fc4e969d967a1,Champions,57,1,1012.9,0.6748388659487028,High Risk (50-70%),1109125.5
5d227535a37382849a9807bfc7c31fc9,Potential Loyalists,164,1,1010.8,0.6793114702170087,High Risk (50-70%),1106826.0
81f5afe83c873351c6089ce0ded7dc2e,Loyal Customers,172,1,1008.95,0.6923963425857166,High Risk (50-70%),1104800.25
070447b7f798d0fff61e13a5a03522d3,New Customers,135,1,1006.77,0.6512287376186217,High Risk (50-70%),1102413.15
a745cd88426dd0196d729330aeca1980,Champions,155,1,1006.34,0.6894158933418247,High Risk (50-70%),1101942.3
237d3fdf39cc51a07103e9b849d2caf4,New Customers,48,1,1006.0,0.6333642487581033,High Risk (50-70%),1101570.0
898c64f6f6832078c1ea7f006ad3a54f,Loyal Customers,106,1,1005.84,0.6485775759504657,High Risk (50-70%),1101394.8
7119bf7ae87ab97626bb88f4752bf43a,Loyal Customers,159,1,1005.81,0.6837794244619528,High Risk (50-70%),1101361.95
013a435769899074c568863694560449,New Customers,155,1,1005.81,0.6645424728772334,High Risk (50-70%),1101361.95
5531d719e72f20e61f0cf4a4ffdc8f00,Potential Loyalists,161,1,1005.81,0.6768428926886811,High Risk (50-70%),1101361.95
43a0029dd31be6065ac63a2bb1d0ee8c,Potential Loyalists,56,1,1004.52,0.6478146503813977,High Risk (50-70%),1099949.4
86f44dc0c704ff00e833ebe179b9641f,Loyal Customers,162,1,1002.79,0.6853943621217071,High Risk (50-70%),1098055.0499999998
25e66904e50c1ee0399ee12e18678945,New Customers,40,1,1002.73,0.62683807035075,High Risk (50-70%),1097989.35
5953b7dae07c8ffd6f76f5a86196254d,Potential Loyalists,167,1,1002.71,0.6804103515145752,High Risk (50-70%),1097967.4500000002
6183466d2bb310b5b0698d30fff75685,Potential Loyalists,29,1,998.1,0.5445578110867044,High Risk (50-70%),1092919.5
da770e408aa9676741518c3a9bef3c6c,Champions,42,1,995.6,0.6622531649033585,High Risk (50-70%),1090182.0
858ec48dbaddd52e729e8acdc8d2d108,Loyal Customers,164,1,994.77,0.6858493693524848,High Risk (50-70%),1089273.15
004df63539fd5e38d4b0a0506de7549c,New Customers,45,1,993.55,0.6296985754905357,High Risk (50-70%),1087937.25
ff8eddc3ff272a5724e2ac6635cb7df2,Champions,60,1,991.74,0.6746913657836253,High Risk (50-70%),1085955.2999999998
666386eb0e7af19ef3df140e515d21e8,Potential Loyalists,81,1,991.09,0.6638593686902965,High Risk (50-70%),1085243.55
109c0f2526129329137522a791ea8170,New Customers,135,1,988.48,0.6492388646004678,High Risk (50-70%),1082385.6
91dd15353c07761e2ec7dd94da94c195,Loyal Customers,152,1,987.98,0.6773961858477686,High Risk (50-70%),1081838.1
b7a117351f7b0f426a78d5781f2dc328,Champions,167,1,987.2,0.6950693753769626,High Risk (50-70%),1080984.0
94d090a44872adced17205bd5adc2dc2,Loyal Customers,172,1,987.15,0.6901707984339742,High Risk (50-70%),1080929.25
7f7e4fd22c2dd6ef9fdbf6431a6878a0,Loyal Customers,8,1,984.81,0.5230922218083042,High Risk (50-70%),1078366.9500000002
fbb92e8f9ab09c4308326e54402326ed,Champions,146,1,984.68,0.6895609409725667,High Risk (50-70%),1078224.6
d028f19f3afb163c53c0d6f3592216a4,Champions,166,1,982.63,0.6939748784622505,High Risk (50-70%),1075979.85
a2958412c124f154e9107c6a0efa13fe,Champions,66,1,979.45,0.6691834558709628,High Risk (50-70%),1072497.75
6f208bc8335390df9ac13fc05dea345c,Loyal Customers,61,1,979.45,0.6572470627479569,High Risk (50-70%),1072497.75
18721874fc1a8af5a28e2e8525ec39ef,New Customers,36,1,978.6,0.6209189340635242,High Risk (50-70%),1071567.0
f58b624587c166dc243abc92d8128b9e,Champions,98,1,975.92,0.6570216358809252,High Risk (50-70%),1068632.4
c6b85e905cf24c14d9a115839c6f65dd,Champions,30,1,972.71,0.561183733506202,High Risk (50-70%),1065117.4500000002
2f2b167cb3ef14988b2a1c194e11a790,New Customers,149,1,972.48,0.6569637858404441,High Risk (50-70%),1064865.6
a15566e9efa4b19be06852de74f31970,Champions,36,1,971.03,0.6464251417797592,High Risk (50-70%),1063277.85
3bfe173fcbb50f640877b08ed736fd6e,Potential Loyalists,43,1,969.01,0.6342342171851157,High Risk (50-70%),1061065.9500000002
8bf0bee0027b22b94806d1908358cbbc,Loyal Customers,148,1,968.51,0.672739835685259,High Risk (50-70%),1060518.4500000002
5c7fdc5b910c753f1f86570b8b52817e,Potential Loyalists,10,1,967.67,0.5166929645680796,High Risk (50-70%),1059598.65
17a93030f620991ee2ea6d5359a612d2,New Customers,63,1,963.69,0.6397037247462586,High Risk (50-70%),1055240.55
7bbcad674e8c0ed95d070049efee7646,Loyal Customers,114,1,963.36,0.6494254757597494,High Risk (50-70%),1054879.2000000002
39c92d1ce644b84c8b7236aba8a607d9,Potential Loyalists,104,1,963.35,0.6338107992029481,High Risk (50-70%),1054868.25
f8f338d24407d8c6da17ada8bf6eb613,Champions,93,1,962.41,0.6521414647562679,High Risk (50-70%),1053838.95
0d27fea6fcc6a35693bbbe15b9984313,New Customers,160,1,961.96,0.6631816293677619,High Risk (50-70%),1053346.2000000002
2df8d869149b311f08cde6a835ad0d18,New Customers,87,1,961.49,0.6562926269671755,High Risk (50-70%),1052831.5499999998
d703e7f598bac5eb04f3ed395dba8b48,Champions,82,1,960.49,0.6862161148003902,High Risk (50-70%),1051736.5499999998
58c59e12a9aa68ceb0a0e6ee51abd087,Potential Loyalists,15,1,957.6,0.5242613302848811,High Risk (50-70%),1048572.0
5c29495a80be1cb218d3428a8cd3a6d7,Potential Loyalists,29,1,957.42,0.5397273745920061,High Risk (50-70%),1048374.9
75e9b39bffe199fd0bb42a32c6e1e2b7,Loyal Customers,126,1,955.79,0.6567508690282752,High Risk (50-70%),1046590.05
af0eb01dfa9e3591fd168dd649b1b58d,Loyal Customers,180,1,954.85,0.6589681888618253,High Risk (50-70%),1045560.75
9a27ad21d3df090fd9c8bc50f9899390,Loyal Customers,110,1,954.24,0.6456880535396969,High Risk (50-70%),1044892.8
49223558dc36c20e8577f85e82c23a55,Potential Loyalists,10,1,953.71,0.515025129716549,High Risk (50-70%),1044312.45
88227aadf23f5817850b5d6190ec5c93,Loyal Customers,73,1,951.61,0.6626163739580441,High Risk (50-70%),1042012.95
6953415c09b04d944a7c598bfab4c236,Loyal Customers,71,1,949.62,0.6610237838078105,High Risk (50-70%),1039833.9
065f84fa4c6cf58cdb7d2f1f6fc21f1e,New Customers,165,1,948.98,0.6651133641271346,High Risk (50-70%),1039133.1
01e123d7c7cedf12af483fc17258b9ce,New Customers,82,1,947.72,0.6513553201883269,High Risk (50-70%),1037753.4
b14da98edc641a20d66551fdeaae5b92,Champions,103,1,947.35,0.6487666402088191,High Risk (50-70%),1037348.25
167598f3b3a218d8e76d71ee3f1fb6fd,New Customers,23,1,942.78,0.5226667534215236,High Risk (50-70%),1032344.1
ed8c8bc9940261780b4fc1fb2129e55f,Loyal Customers,178,1,939.98,0.6645176336552424,High Risk (50-70%),1029278.1
c7325ee1a92c0c0d4b95b8616f0abcae,Champions,174,1,939.72,0.6946638240749891,High Risk (50-70%),1028993.4
c38100d7aeb315d6a0bf5a8e31520aed,Champions,164,1,938.93,0.6882429095119267,High Risk (50-70%),1028128.35
486b7bac17b8680d76dfe9ce3c010c31,Potential Loyalists,82,1,938.78,0.6589390174163329,High Risk (50-70%),1027964.1
4422586867816c6b6ca20ee11e7dc436,Potential Loyalists,12,1,933.14,0.5165487224421671,High Risk (50-70%),1021788.3
83713f647f81aaccd6a0826b0f8d5b93,Loyal Customers,19,1,932.54,0.5358745349505661,High Risk (50-70%),1021131.3
bfae308e6d9e12d90ff670ed4aef08ef,Champions,11,1,932.47,0.533458811171899,High Risk (50-70%),1021054.65
387a2d05fa938050cc335eba0f308f1f,Potential Loyalists,135,1,931.37,0.6516318145051003,High Risk (50-70%),1019850.15
67f4a0e45fb1bbdfebc5001cd8a68208,Potential Loyalists,113,1,928.96,0.6362703411544349,High Risk (50-70%),1017211.2
28a4a9aa9bd3640e1f9a9cf542cb25fd,New Customers,109,1,928.7,0.6246251606952193,High Risk (50-70%),1016926.5
b9cc54385a16364650ea5c9d26c212d9,Champions,106,1,928.68,0.6487902451227362,High Risk (50-70%),1016904.6
d51425d700bba699108c1d2e05918b4c,Champions,89,1,927.87,0.6874417164005481,High Risk (50-70%),1016017.65
329e320a856fb68cd9d0ecdda03b3ae7,New Customers,154,1,927.79,0.6554999873457082,High Risk (50-70%),1015930.05
505824fb4f1d7fd780d749da901eb412,Potential Loyalists,35,1,927.63,0.6232640857898559,High Risk (50-70%),1015754.85
6551775fe8fc9bd339483cdcf4ae51c0,Potential Loyalists,72,1,927.28,0.6507670212578451,High Risk (50-70%),1015371.6
6fabaabbc69f2b77797c5f9c82a32aa6,Loyal Customers,74,1,927.22,0.6606931288042973,High Risk (50-70%),1015305.9
b6b9aad8a882015273009feede9774db,Champions,82,1,925.38,0.6743328931593631,High Risk (50-70%),1013291.1
0e778dbac6343a7e665c5904d1f5c915,New Customers,15,1,924.48,0.5108566939066208,High Risk (50-70%),1012305.6
41678bd77f241a2270d0a5d905b22020,Potential Loyalists,56,1,923.97,0.6389740979400824,High Risk (50-70%),1011747.15
39c3f1da75901b25ddc87e18ba12238e,Potential Loyalists,30,1,923.85,0.5366605119655503,High Risk (50-70%),1011615.75
966f5f842a004b7bc13d636f1b0fdf9c,Loyal Customers,28,1,923.55,0.5441632029601957,High Risk (50-70%),1011287.25
3da044832d726bc92b3d898b249aab53,Potential Loyalists,140,1,923.26,0.6541344287286314,High Risk (50-70%),1010969.7
3b109d66617e062cd9759069a8bc398e,Potential Loyalists,152,1,923.17,0.6621709470528152,High Risk (50-70%),1010871.15
8ee2c847e37f60f23bac367ca01264de,Loyal Customers,135,1,923.17,0.6592921650255705,High Risk (50-70%),1010871.15
573dbf27284994be3c41507aa9f093ab,Potential Loyalists,132,1,922.84,0.6486656330926376,High Risk (50-70%),1010509.8
3f2f5c51b7b76041f4603a33094928fd,Potential Loyalists,34,1,921.27,0.6217226157376515,High Risk (50-70%),1008790.65
ef02772c6dbacb749bd154d94ac2f1c5,Champions,120,1,921.26,0.6659793854233858,High Risk (50-70%),1008779.7
019ed386aec9ff0f9eab4a590231174e,New Customers,30,1,921.24,0.5269271226659424,High Risk (50-70%),1008757.8
2ee975c9c2318bfa81d7c2ba24325099,New Customers,125,1,920.94,0.6349464022352471,High Risk (50-70%),1008429.3
52bbe472f9c44fac7a108b9b3d70faf4,Potential Loyalists,126,1,920.2,0.6442775162729235,High Risk (50-70%),1007619.0
e00a116db9bafed27efa96cb571aa7ec,Champions,114,1,920.17,0.6618484834864361,High Risk (50-70%),1007586.15
14c51209471ea776cb9c1d24ff6c4d71,New Customers,140,1,920.17,0.6451849160802983,High Risk (50-70%),1007586.15
69cbd4fd075f586e051b8130eb3592d2,Loyal Customers,70,1,919.38,0.657079497804649,High Risk (50-70%),1006721.1
a152c44fe84bce34a61421260f371192,Champions,90,1,919.38,0.6790294530335906,High Risk (50-70%),1006721.1
dcf94500cedf7c5c153937b663a6cd4f,Champions,47,1,918.16,0.6576370081825484,High Risk (50-70%),1005385.2
cf95b0b5fae3a5db750d9b28c816e818,Champions,105,1,917.8,0.646916069863205,High Risk (50-70%),1004991.0
1526fce690df9265b9e0fcd4358e8f6d,New Customers,142,1,917.8,0.6462901948281361,High Risk (50-70%),1004991.0
681405a99faf3ac8afc2dc018a3f67bb,Potential Loyalists,143,1,917.8,0.6555663537502355,High Risk (50-70%),1004991.0
7c39dd24356572bc221e519ffda3bed8,Loyal Customers,155,1,917.73,0.6719806958150844,High Risk (50-70%),1004914.35
5c8c902dd4c54ac4e9cfc8dfb8ad1372,Potential Loyalists,153,1,917.2,0.662198160484443,High Risk (50-70%),1004334.0
4cb2e38fa5a11430d5fcc835e83d62bd,Potential Loyalists,132,1,917.2,0.6480505132260168,High Risk (50-70%),1004334.0
9c159cc781864a35bd6148db6e364aab,Loyal Customers,25,1,914.27,0.5401572948149324,High Risk (50-70%),1001125.65
7312c29b3a24b3dba1245468eb4c9cf7,Loyal Customers,126,1,914.11,0.6522422036925825,High Risk (50-70%),1000950.45
0d0e54b63022739efa62611df8a184e8,New Customers,115,1,914.05,0.6272035389701939,High Risk (50-70%),1000884.75
6af8c264c512e6bc3762aae0accac114,Loyal Customers,173,1,913.65,0.6832457852813467,High Risk (50-70%),1000446.75
d59242c4945ee516c0b2a9217c257edb,Champions,12,1,913.63,0.5425019462378322,High Risk (50-70%),1000424.85
8be05568b6b14d52fab3dd61edcf268a,Loyal Customers,122,1,913.16,0.6494182750667795,High Risk (50-70%),999910.2
bb7d7c6524f7188d3e68a33b68e758e8,Champions,84,1,913.13,0.6743850861192046,High Risk (50-70%),999877.35
27c4ba40675cbfccb408803b6b107d58,New Customers,23,1,911.45,0.5189264094456905,High Risk (50-70%),998037.75
e7b41997217f4daacb88d1bb6161615a,Champions,24,1,911.01,0.5575076163211838,High Risk (50-70%),997555.95
d148e08ff64629a0b764c3b23e896fc1,Champions,133,1,910.2,0.6650338354744485,High Risk (50-70%),996669.0
58807da08df469f349ee480a378e8421,Potential Loyalists,134,1,910.2,0.6486491074956285,High Risk (50-70%),996669.0
d5b26118affdf55c9e34f22d879782b7,Champions,132,1,910.1,0.6727429886923671,High Risk (50-70%),996559.5
0b372b8a31a8de04042945af8b3e6d97,New Customers,133,1,909.31,0.6391898633362268,High Risk (50-70%),995694.45
af4faefd3ee2a30f153bb605031e7afa,Champions,127,1,908.67,0.6608631215474718,High Risk (50-70%),994993.65
b7452bea1d7fbb7f378679ff5d892a53,Champions,77,1,908.43,0.6691736088163235,High Risk (50-70%),994730.85
8deaaff82a1e3dec44a5e59ed5f67574,Loyal Customers,31,1,907.99,0.6265846727847669,High Risk (50-70%),994249.05
762585138bec65479d2c00b421116744,Loyal Customers,72,1,907.86,0.6572282953654305,High Risk (50-70%),994106.7
3947ca729a860c522a64a49d762baada,Potential Loyalists,93,1,905.93,0.6196149518062618,High Risk (50-70%),991993.35
670985cbdebdcec66895cb9945fc3de1,Potential Loyalists,148,1,905.85,0.6576375872473332,High Risk (50-70%),991905.7500000002
b66da64051c395958d49bcf6f98589b4,Champions,100,1,905.18,0.6420799129472714,High Risk (50-70%),991172.1
059d9f786496163334e5ea84c053917a,New Customers,52,1,905.03,0.625104202664321,High Risk (50-70%),991007.85
b3a1a221ad27da82c2973f1a108f939c,Champions,117,1,904.8,0.6537005756325812,High Risk (50-70%),990756.0
79012e6f4c5ec98843e88a974f6272e4,Loyal Customers,90,1,903.81,0.6690790228021314,High Risk (50-70%),989671.95
45d4fbed807eacc8d7d5b99247a16a55,Potential Loyalists,93,1,903.04,0.6192890550159289,High Risk (50-70%),988828.8
6c28e6a7642123fddaafcf789981dbb8,Loyal Customers,105,1,903.03,0.6365915650647765,High Risk (50-70%),988817.85
f27a3cee3bcebc5b64fb804f15f4c501,Champions,104,1,902.03,0.6531239925489705,High Risk (50-70%),987722.85
84b2bad57ef85eaf787c076b1e0a0bab,Loyal Customers,87,1,900.3,0.666685792797295,High Risk (50-70%),985828.5
0561577fae5ac90dc55e6ec7755f4823,New Customers,79,1,899.27,0.6439750656788725,High Risk (50-70%),984700.65
64fd3945dc867912231b45f537215126,Potential Loyalists,140,1,896.37,0.6512184373932242,High Risk (50-70%),981525.15
c7620313ad8f336ef1a86409c44858fb,Champions,70,1,896.24,0.6630869363039451,High Risk (50-70%),981382.8
39970ad502d08af64974aa8a8379df75,Potential Loyalists,28,1,892.75,0.5310938722951407,High Risk (50-70%),977561.25
66ad7ed47109246c2c8c9ea0289575d6,Potential Loyalists,79,1,892.44,0.6518625361635106,High Risk (50-70%),977221.8
97b31571caebea17fc4d600e3a24cea6,Loyal Customers,150,1,892.16,0.6659752701346194,High Risk (50-70%),976915.2
7c763b449a1a50b7cae7943be3dd5a06,Loyal Customers,104,1,891.91,0.6346620473027598,High Risk (50-70%),976641.45
d3b7b3c1e6a1e88e1d8f2d0131acf460,Champions,95,1,891.8599999999999,0.6458324072814009,High Risk (50-70%),976586.7
a6f83c597e714375c62c75d9f6e674b0,Champions,75,1,891.1400000000001,0.6659763396386037,High Risk (50-70%),975798.3
0fd76325d0e27dc1d06b60c5c549aa04,New Customers,42,1,890.82,0.615821587456262,High Risk (50-70%),975447.9
eab15a226ae8bfc913d38b4b6a5c1d82,Champions,117,1,890.59,0.660694863714262,High Risk (50-70%),975196.05
f15e3df8a37d94b4e9324f22b58ec5f9,Champions,136,1,889.9300000000001,0.6732485208398791,High Risk (50-70%),974473.35
5bf7274f42d022ba05ae7252fc4ccbf2,Potential Loyalists,37,1,889.79,0.6206407033704109,High Risk (50-70%),974320.05
22eecffbc2e4e56747eb329d96051962,New Customers,66,1,889.28,0.63363118413739,High Risk (50-70%),973761.6
0b613a282e9dfd7cc3ba1c74468053f5,New Customers,33,1,889.15,0.6082842872582768,High Risk (50-70%),973619.25
1c08b06f4ab93921cad72057eb69403f,New Customers,47,1,889.05,0.6195123354509329,High Risk (50-70%),973509.75
d0e64bc58be1c0f1763f60935d95766f,Champions,40,1,888.84,0.6405442379094195,High Risk (50-70%),973279.8
a55bb467166e95bca3fe4acd0e769d49,Champions,104,1,887.4499999999999,0.6429016719670143,High Risk (50-70%),971757.75
b4aa11a60941491ceebe01eb044615da,Champions,81,1,887.2,0.6696342682363854,High Risk (50-70%),971484.0
71c34f81cc9dcf70dd74a8cd883bd8ce,Loyal Customers,115,1,885.99,0.6416433918509159,High Risk (50-70%),970159.05
3b2b9a48d63a20ea0711d8cc53234307,Potential Loyalists,160,1,884.98,0.6634092751966868,High Risk (50-70%),969053.1
7d4237ca3e15d16434f782badc94e724,Loyal Customers,26,1,884.34,0.5375860958384594,High Risk (50-70%),968352.3
50950a1d1b1bba05dafe04579df8fe91,Potential Loyalists,135,1,884.2,0.646492066647761,High Risk (50-70%),968199.0
2b9eecb2934f557413764d0806a83a52,New Customers,133,1,884.2,0.63641499762573,High Risk (50-70%),968199.0
f0cd1ff60635329804480b6c8f71e434,Champions,70,1,883.58,0.6701512750393708,High Risk (50-70%),967520.1
a49ee8aea9e7eb9fd56cb0fb760a4624,Champions,93,1,883.29,0.6347786038911937,High Risk (50-70%),967202.55
e8efd904f5cac24b5419e787e410725e,Champions,79,1,882.92,0.6761676683221749,High Risk (50-70%),966797.4
72687c66ab307503655f6e71d8ccd1d6,Loyal Customers,10,1,882.87,0.516013302490604,High Risk (50-70%),966742.65
22072f2e301feb7ec9bbe5c1d16ef561,New Customers,135,1,882.0,0.6375527916083124,High Risk (50-70%),965790.0
09ed9b91e77dcb56c1c1e7fdf7fc100c,New Customers,177,1,881.52,0.6658669804221902,High Risk (50-70%),965264.4
9784bdc3e035fe7e3e8e0b42bebe4796,Loyal Customers,62,1,880.88,0.6472625485135254,High Risk (50-70%),964563.6
c1d418c446613f769057f6291691b90d,Champions,22,1,880.8,0.5424883801160563,High Risk (50-70%),964476.0
fda4476abb6307ab3c415b7e6d026526,Champions,57,1,880.75,0.6608168098556434,High Risk (50-70%),964421.25
62a5a02c3428d5ed0ae54bbecc2531e8,Potential Loyalists,133,1,878.48,0.644499134314528,High Risk (50-70%),961935.6
188b4725e34369a393ae43a6f7703876,New Customers,107,1,878.04,0.6175063543768596,High Risk (50-70%),961453.8
c34e8c39987606d262573cdf7fd66330,Champions,132,1,876.98,0.6608152932776965,High Risk (50-70%),960293.1
cdb8c10793ea950ad2bdc1918fdcc608,Champions,108,1,876.8199999999999,0.644496605978176,High Risk (50-70%),960117.9
e061bbbdee5b4d539d3272c718faf836,Champions,108,1,876.8199999999999,0.6531193450996056,High Risk (50-70%),960117.9
4fdc62ec0c92703fde661756400e686d,Potential Loyalists,72,1,876.24,0.6451977726762252,High Risk (50-70%),959482.8
1e15fe81c685c1580edae27baee70608,New Customers,113,1,875.74,0.6214975417835429,High Risk (50-70%),958935.3
3b19e6a1c2fcaa5955cfda05706faffa,Potential Loyalists,148,1,874.67,0.6542714776857183,High Risk (50-70%),957763.65
0077dc76aaf02323f03bce9b00878253,New Customers,171,1,874.42,0.6611294022358959,High Risk (50-70%),957489.9
99c2432f032d3025a9bce64f35cdd72c,Loyal Customers,59,1,874.33,0.6443931896684607,High Risk (50-70%),957391.35
a5bfa72dd72f6b4a64286ae84022c7e7,Champions,37,1,874.0799999999999,0.636554807949866,High Risk (50-70%),957117.6
ed91e29ad9cf4fad5935469b0e91e792,Champions,80,1,873.91,0.6758934134610454,High Risk (50-70%),956931.45
059063072de58e5a847e76c4593d5629,New Customers,65,1,873.8599999999999,0.631193548560141,High Risk (50-70%),956876.7
9ffb4406e0df3460c78afa4080f59738,Champions,24,1,872.9399999999999,0.5436379392508666,High Risk (50-70%),955869.3
f546266e401753c3e88d310dd5843d03,Champions,101,1,872.82,0.6478915357308712,High Risk (50-70%),955737.9
28a14fa019f261a7bddfc820dae8d616,New Customers,76,1,872.74,0.6389424635666064,High Risk (50-70%),955650.3
429d5f2617a825c4df3e372dc5d6667d,Potential Loyalists,36,1,872.64,0.617891094436693,High Risk (50-70%),955540.8
54e2cf457ebccf1c8b95760afa7c44ad,Potential Loyalists,80,1,872.52,0.650392523108611,High Risk (50-70%),955409.4
be3eeb2557031c7485ca39f1fe57aba7,Champions,85,1,872.52,0.6707776834516648,High Risk (50-70%),955409.4
f90f564603962bf9d6ebac2e616e46ed,Champions,80,1,872.52,0.6757477345080323,High Risk (50-70%),955409.4
2ca190d1caefaf6a50f7af623b4dbbe2,New Customers,69,1,872.43,0.6339190063910355,High Risk (50-70%),955310.85
5fff3ec8fc85df5fe57190fd9b6543ed,Potential Loyalists,150,1,870.3499999999999,0.6551511792698116,High Risk (50-70%),953033.2499999998
1f4579881fb0fb755d56d2f832d64aa4,New Customers,89,1,870.11,0.6477532792078722,High Risk (50-70%),952770.45
2e5a6bbafe6b67eb00feca4e33001c27,New Customers,85,1,870.11,0.6449739218495291,High Risk (50-70%),952770.45
90cab9923812fd213cb88adfb39a3e8f,Loyal Customers,82,1,869.03,0.6599446625020301,High Risk (50-70%),951587.85
88392203b5e585059ff88086cceecc03,Loyal Customers,142,1,868.9300000000001,0.6581548668530621,High Risk (50-70%),951478.35
df7d44aad1186078052f3423b758bfaf,Champions,156,1,868.9300000000001,0.6840566184322263,High Risk (50-70%),951478.35
9b979f8980f1492f01b9a4d09f942854,Loyal Customers,60,1,868.1199999999999,0.6444327448672516,High Risk (50-70%),950591.4
302be2cdf5c3cca66741fd7da8ad5fa8,New Customers,169,1,867.95,0.6591015500405644,High Risk (50-70%),950405.25
4163b3db1318b7fd659e26595df94674,Potential Loyalists,141,1,866.36,0.6486308308823504,High Risk (50-70%),948664.2
b3a8c7acdafc51ba3cb61c2af50745a7,Champions,31,1,865.78,0.6307055721144221,High Risk (50-70%),948029.1
7fd17ce864ad5c091f999f9f0efaa93c,Loyal Customers,79,1,865.38,0.6574916200503075,High Risk (50-70%),947591.1
53448444dde1ffd4734e3c65fc5f5374,Potential Loyalists,35,1,864.8399999999999,0.6161855579472445,High Risk (50-70%),946999.8
7fdebacaf46964084f11cc86e619582c,Loyal Customers,93,1,863.75,0.6237699506883884,High Risk (50-70%),945806.25
e2e0e8c708af27b692d419af3bb3daa7,Champions,89,1,863.75,0.6808135183609261,High Risk (50-70%),945806.25
c2a88d9551b1cdb6ed5f3177e8c71523,Champions,48,1,862.39,0.6437117455179869,High Risk (50-70%),944317.05
97c3a87ab5d63e6debeb38c8fc2aa765,Loyal Customers,32,1,862.08,0.6222849154310878,High Risk (50-70%),943977.6
f832788250010b941df1501e6082bc87,Champions,23,1,862.08,0.5507006369410429,High Risk (50-70%),943977.6
9d5a965adb4373036f892cd149e37395,Loyal Customers,69,1,862.07,0.6501729071486956,High Risk (50-70%),943966.65
e05045ca32a733892ad912bd0fe64488,Champions,125,1,862.05,0.6630023183065318,High Risk (50-70%),943944.75
d97d249adb08a313a18cbde00620769a,Champions,168,1,861.86,0.6909971033290215,High Risk (50-70%),943736.7
1774795bf26aa7a6d42cb26556812e6a,New Customers,129,1,861.76,0.6311491811857148,High Risk (50-70%),943627.2
21c0f49b14ee8daa69e5bb84207b9e27,New Customers,50,1,861.24,0.6186676187525014,High Risk (50-70%),943057.8
8e09a391443c7fa0c2781071233894d2,Loyal Customers,150,1,860.92,0.6626426688110472,High Risk (50-70%),942707.4
cb844046ab848696a40b6f6935314030,Champions,22,1,860.66,0.5400962122716088,High Risk (50-70%),942422.7
8491be4ed053949ecbec1bc620628f1c,Loyal Customers,63,1,859.71,0.6456622699491404,High Risk (50-70%),941382.45
a89048adcf866e02bffee7122269f5e0,Champions,44,1,858.65,0.6402917290833336,High Risk (50-70%),940221.75
8fa1a3e33ff386b4b49700b8256fe4b1,Loyal Customers,27,1,858.65,0.5354992670767114,High Risk (50-70%),940221.75
6105aad70631ecf571d43330bd147012,Potential Loyalists,43,1,858.65,0.6219026956409952,High Risk (50-70%),940221.75
6b18bd1ac98f8f5265594f0cfcbcb30f,Loyal Customers,20,1,858.65,0.5282338384929705,High Risk (50-70%),940221.75
6df2bd5869a4c38e1fc523345514427d,Loyal Customers,48,1,858.65,0.6345710708909974,High Risk (50-70%),940221.75
84d94df6465a4f0bfaa4e94d45f236ed,Loyal Customers,54,1,858.65,0.6390305601375517,High Risk (50-70%),940221.75
f3943e27b0466ca8e247b742ff643d5d,Champions,21,1,858.65,0.5481617471510991,High Risk (50-70%),940221.75
